Date,Open,High,Low,Close,Adj Close,Volume
1975-08-12,5.718750,5.812500,5.718750,5.781250,0.628761,309600
1975-08-13,5.781250,5.802083,5.708333,5.750000,0.625362,166400
1975-08-14,5.729167,5.729167,5.593750,5.604167,0.609501,364800
1975-08-15,5.614583,5.666667,5.614583,5.656250,0.615165,252800
1975-08-18,5.656250,5.687500,5.635417,5.645833,0.614033,173600
1975-08-19,5.645833,5.656250,5.552083,5.552083,0.603837,226400
1975-08-20,5.531250,5.531250,5.375000,5.395833,0.586843,783200
1975-08-21,5.395833,5.416667,5.354167,5.375000,0.584577,195200
1975-08-22,5.416667,5.541667,5.416667,5.479167,0.595906,197600
1975-08-25,5.489583,5.520833,5.489583,5.500000,0.598172,153600
1975-08-26,5.500000,5.510417,5.479167,5.489583,0.597039,264800
1975-08-27,5.468750,5.468750,5.416667,5.447917,0.592508,374400
1975-08-28,5.447917,5.510417,5.437500,5.500000,0.598172,655200
1975-08-29,5.510417,5.593750,5.510417,5.572917,0.606102,223200
1975-09-02,5.583333,5.677083,5.583333,5.583333,0.607235,214400
1975-09-03,5.562500,5.562500,5.531250,5.562500,0.604970,317600
1975-09-04,5.614583,5.656250,5.614583,5.625000,0.611767,288800
1975-09-05,5.625000,5.635417,5.583333,5.583333,0.607235,153600
1975-09-08,5.552083,5.552083,5.468750,5.541667,0.602704,196800
1975-09-09,5.541667,5.604167,5.500000,5.500000,0.598172,316800
1975-09-10,5.500000,5.500000,5.458333,5.479167,0.595906,393600
1975-09-11,5.479167,5.510417,5.468750,5.479167,0.595906,139200
1975-09-12,5.479167,5.531250,5.427083,5.447917,0.592508,204000
1975-09-15,5.447917,5.458333,5.291667,5.333333,0.580046,209600
1975-09-16,5.333333,5.395833,5.187500,5.229167,0.568717,658400
1975-09-17,5.229167,5.250000,5.208333,5.229167,0.568717,344000
1975-09-18,5.229167,5.312500,5.229167,5.312500,0.577780,495200
1975-09-19,5.312500,5.520833,5.312500,5.520833,0.600438,694400
1975-09-22,5.520833,5.604167,5.500000,5.500000,0.598172,284000
1975-09-23,5.500000,5.500000,5.437500,5.489583,0.597039,367200
1975-09-24,5.500000,5.541667,5.500000,5.541667,0.602704,790400
1975-09-25,5.541667,5.562500,5.520833,5.520833,0.600438,268800
1975-09-26,5.520833,5.625000,5.520833,5.552083,0.603837,449600
1975-09-29,5.552083,5.583333,5.520833,5.520833,0.600438,557600
1975-09-30,5.479167,5.479167,5.416667,5.427083,0.590242,370400
1975-10-01,5.427083,5.437500,5.322917,5.322917,0.578913,432800
1975-10-02,5.322917,5.395833,5.281250,5.281250,0.574381,235200
1975-10-03,5.302083,5.468750,5.302083,5.458333,0.593641,331200
1975-10-06,5.479167,5.572917,5.479167,5.479167,0.595906,286400
1975-10-07,5.479167,5.510417,5.395833,5.447917,0.592508,598400
1975-10-08,5.479167,5.614583,5.479167,5.604167,0.609501,208800
1975-10-09,5.604167,5.656250,5.593750,5.635417,0.612899,216000
1975-10-10,5.635417,5.677083,5.625000,5.666667,0.616298,336800
1975-10-13,5.666667,5.750000,5.625000,5.750000,0.625362,149600
1975-10-14,5.750000,5.802083,5.656250,5.687500,0.618565,477600
1975-10-15,5.687500,5.687500,5.645833,5.687500,0.618565,312000
1975-10-16,5.687500,5.822917,5.687500,5.822917,0.633292,1053600
1975-10-17,5.822917,6.000000,5.802083,5.906250,0.642355,933600
1975-10-20,5.937500,6.135417,5.937500,6.083333,0.661615,590400
1975-10-21,6.156250,6.250000,6.156250,6.239583,0.678608,789600
1975-10-22,6.239583,6.322917,6.145833,6.166667,0.670678,883200
1975-10-23,6.114583,6.114583,6.031250,6.104167,0.663880,1239200
1975-10-24,6.083333,6.083333,5.979167,6.000000,0.652551,384000
1975-10-27,6.000000,6.041667,5.989583,6.000000,0.652551,207200
1975-10-28,6.000000,6.072917,5.979167,6.062500,0.659349,297600
1975-10-29,6.062500,6.062500,5.958333,5.989583,0.651418,439200
1975-10-30,5.989583,6.031250,5.947917,5.968750,0.649153,600800
1975-10-31,5.968750,6.020833,5.916667,5.927083,0.644621,221600
1975-11-03,5.927083,5.979167,5.906250,5.937500,0.645754,216800
1975-11-04,5.937500,5.979167,5.895833,5.895833,0.641222,312000
1975-11-05,5.927083,6.072917,5.927083,6.000000,0.652551,549600
1975-11-06,6.000000,6.062500,5.979167,6.031250,0.655950,207200
1975-11-07,6.031250,6.041667,5.916667,5.958333,0.648020,1049600
1975-11-10,5.937500,5.937500,5.843750,5.854167,0.636691,476000
1975-11-11,5.854167,5.937500,5.833333,5.843750,0.635558,497600
1975-11-12,5.854167,5.927083,5.854167,5.916667,0.643488,576000
1975-11-13,6.000000,6.072917,6.000000,6.000000,0.652551,382400
1975-11-14,6.000000,6.020833,5.927083,5.937500,0.645754,257600
1975-11-17,5.937500,5.937500,5.895833,5.906250,0.642355,417600
1975-11-18,5.906250,5.947917,5.833333,5.833333,0.634425,465600
1975-11-19,5.802083,5.802083,5.593750,5.656250,0.615165,422400
1975-11-20,5.666667,5.770833,5.666667,5.708333,0.620830,476000
1975-11-21,5.708333,5.739583,5.645833,5.666667,0.616298,384000
1975-11-24,5.666667,5.718750,5.666667,5.677083,0.617431,309600
1975-11-25,5.687500,5.760417,5.687500,5.729167,0.623096,422400
1975-11-26,5.729167,5.770833,5.687500,5.708333,0.620830,284000
1975-11-28,5.708333,5.791667,5.708333,5.750000,0.625362,225600
1975-12-01,5.750000,5.770833,5.645833,5.697917,0.619697,332000
1975-12-02,5.697917,5.697917,5.604167,5.645833,0.614033,482400
1975-12-03,5.583333,5.583333,5.458333,5.468750,0.594774,636800
1975-12-04,5.468750,5.562500,5.416667,5.531250,0.601571,610400
1975-12-05,5.531250,5.572917,5.520833,5.520833,0.600438,436800
1975-12-08,5.520833,5.541667,5.437500,5.520833,0.600438,1428800
1975-12-09,5.520833,5.593750,5.489583,5.593750,0.608368,316800
1975-12-10,5.614583,5.656250,5.614583,5.635417,0.612899,377600
1975-12-11,5.645833,5.697917,5.645833,5.697917,0.619697,317600
1975-12-12,5.697917,5.739583,5.677083,5.739583,0.624229,297600
1975-12-15,5.739583,5.770833,5.697917,5.697917,0.619697,221600
1975-12-16,5.697917,5.760417,5.687500,5.729167,0.623096,235200
1975-12-17,5.718750,5.718750,5.687500,5.697917,0.619697,254400
1975-12-18,5.697917,5.697917,5.677083,5.697917,0.619697,302400
1975-12-19,5.697917,5.708333,5.614583,5.625000,0.611767,360800
1975-12-22,5.583333,5.583333,5.541667,5.541667,0.602704,226400
1975-12-23,5.541667,5.625000,5.520833,5.604167,0.609501,464000
1975-12-24,5.604167,5.656250,5.604167,5.645833,0.614033,283200
1975-12-26,5.645833,5.750000,5.635417,5.739583,0.624229,144800
1975-12-29,5.739583,5.802083,5.739583,5.791667,0.629893,303200
1975-12-30,5.791667,5.864583,5.760417,5.770833,0.627628,525600
1975-12-31,5.770833,5.822917,5.770833,5.812500,0.632159,243200
1976-01-02,5.812500,5.947917,5.802083,5.927083,0.644621,156000
1976-01-05,5.979167,6.072917,5.979167,6.020833,0.654817,328800
1976-01-06,6.020833,6.156250,6.000000,6.083333,0.661615,928800
1976-01-07,6.083333,6.208333,6.041667,6.125000,0.666146,832800
1976-01-08,6.125000,6.208333,6.104167,6.114583,0.665013,1121600
1976-01-09,6.114583,6.197917,6.093750,6.166667,0.670678,442400
1976-01-12,6.166667,6.281250,6.135417,6.281250,0.683140,840800
1976-01-13,6.281250,6.375000,6.177083,6.177083,0.671811,1352000
1976-01-14,6.177083,6.229167,6.145833,6.229167,0.677475,512000
1976-01-15,6.229167,6.281250,6.208333,6.229167,0.677475,688800
1976-01-16,6.229167,6.270833,6.218750,6.250000,0.679741,592800
1976-01-19,6.250000,6.333333,6.208333,6.333333,0.688804,434400
1976-01-20,6.354167,6.437500,6.354167,6.416667,0.697867,600000
1976-01-21,6.416667,6.458333,6.322917,6.416667,0.697867,818400
1976-01-22,6.406250,6.406250,6.354167,6.395833,0.695602,720000
1976-01-23,6.395833,6.500000,6.395833,6.500000,0.706931,600000
1976-01-26,6.500000,6.677083,6.500000,6.583333,0.715994,1003200
1976-01-27,6.583333,6.656250,6.562500,6.614583,0.719392,941600
1976-01-28,6.614583,6.677083,6.552083,6.635417,0.721658,856800
1976-01-29,6.645833,6.750000,6.645833,6.656250,0.723924,823200
1976-01-30,6.656250,6.729167,6.645833,6.666667,0.725057,1336800
1976-02-02,6.666667,6.718750,6.614583,6.687500,0.727323,799200
1976-02-03,6.687500,6.697917,6.656250,6.666667,0.725057,633600
1976-02-04,6.666667,6.718750,6.656250,6.666667,0.725057,1250400
1976-02-05,6.666667,6.687500,6.541667,6.562500,0.713728,753600
1976-02-06,6.562500,6.645833,6.541667,6.552083,0.712595,694400
1976-02-09,6.552083,6.614583,6.531250,6.593750,0.717127,324000
1976-02-10,6.593750,6.625000,6.541667,6.625000,0.720526,478400
1976-02-11,6.635417,6.697917,6.635417,6.677083,0.726190,783200
1976-02-12,6.677083,6.833333,6.656250,6.770833,0.736386,562400
1976-02-13,6.750000,6.750000,6.687500,6.729167,0.731854,422400
1976-02-17,6.729167,6.739583,6.666667,6.687500,0.727323,535200
1976-02-18,6.687500,6.760417,6.687500,6.729167,0.731854,816000
1976-02-19,6.729167,6.864583,6.718750,6.833333,0.743184,1430400
1976-02-20,6.895833,6.947917,6.895833,6.916667,0.752247,2264000
1976-02-23,6.916667,6.979167,6.864583,6.979167,0.759044,526400
1976-02-24,6.979167,7.072917,6.958333,7.041667,0.765842,1085600
1976-02-25,7.072917,7.229167,7.072917,7.218750,0.785101,1327200
1976-02-26,7.218750,7.395833,7.218750,7.250000,0.788500,849600
1976-02-27,7.250000,7.260417,7.187500,7.187500,0.781702,1323200
1976-03-01,7.229167,7.333333,7.229167,7.333333,0.797563,752000
1976-03-02,7.333333,7.437500,7.302083,7.375000,0.802095,1456800
1976-03-03,7.375000,7.458333,7.333333,7.437500,0.808892,1049600
1976-03-04,7.416667,7.416667,7.322917,7.343750,0.798696,1337600
1976-03-05,7.343750,7.364583,7.187500,7.250000,0.788500,711200
1976-03-08,7.250000,7.312500,7.229167,7.312500,0.795297,969600
1976-03-09,7.312500,7.437500,7.302083,7.375000,0.802095,1562400
1976-03-10,7.375000,7.479167,7.375000,7.447917,0.810025,634400
1976-03-11,7.489583,7.562500,7.489583,7.500000,0.815689,1028000
1976-03-12,7.520833,7.625000,7.520833,7.531250,0.819088,616800
1976-03-15,7.531250,7.562500,7.375000,7.416667,0.806626,1137600
1976-03-16,7.416667,7.416667,7.312500,7.343750,0.798696,780000
1976-03-17,7.343750,7.375000,7.229167,7.322917,0.796430,747200
1976-03-18,7.291667,7.291667,7.104167,7.145833,0.777171,1298400
1976-03-19,7.145833,7.166667,6.958333,6.989583,0.760177,751200
1976-03-22,6.989583,7.052083,6.968750,7.000000,0.761310,1106400
1976-03-23,7.000000,7.041667,6.916667,7.031250,0.764709,704000
1976-03-24,7.031250,7.114583,6.968750,6.989583,0.760177,886400
1976-03-25,6.979167,6.979167,6.812500,6.864583,0.746582,796800
1976-03-26,6.864583,6.885417,6.833333,6.885417,0.748848,526400
1976-03-29,6.864583,6.864583,6.718750,6.739583,0.732988,828000
1976-03-30,6.739583,6.812500,6.677083,6.791667,0.738652,576000
1976-03-31,6.812500,6.895833,6.812500,6.875000,0.747715,525600
1976-04-01,6.875000,6.958333,6.864583,6.916667,0.752247,890400
1976-04-02,6.916667,7.041667,6.875000,6.989583,0.760177,360000
1976-04-05,7.010417,7.093750,7.010417,7.083333,0.770374,559200
1976-04-06,7.083333,7.145833,7.083333,7.083333,0.770374,524000
1976-04-07,7.072917,7.072917,7.000000,7.031250,0.764709,590400
1976-04-08,7.031250,7.031250,6.885417,6.885417,0.748848,700800
1976-04-09,6.854167,6.854167,6.708333,6.750000,0.734121,650400
1976-04-12,6.750000,6.854167,6.718750,6.750000,0.734121,653600
1976-04-13,6.781250,6.854167,6.781250,6.802083,0.739785,531200
1976-04-14,6.802083,6.947917,6.802083,6.895833,0.749981,656000
1976-04-15,6.916667,7.041667,6.916667,7.041667,0.765842,607200
1976-04-19,7.104167,7.208333,7.104167,7.208333,0.783968,1040000
1976-04-20,7.208333,7.375000,7.177083,7.354167,0.799829,1068000
1976-04-21,7.354167,7.468750,7.343750,7.385417,0.803227,1202400
1976-04-22,7.385417,7.447917,7.385417,7.416667,0.806626,900800
1976-04-23,7.416667,7.416667,7.343750,7.343750,0.798696,946400
1976-04-26,7.343750,7.364583,7.302083,7.364583,0.800962,408000
1976-04-27,7.364583,7.395833,7.322917,7.354167,0.799829,400800
1976-04-28,7.354167,7.354167,7.281250,7.302083,0.794164,472800
1976-04-29,7.302083,7.333333,7.291667,7.312500,0.795297,424800
1976-04-30,7.312500,7.333333,7.229167,7.270833,0.790766,430400
1976-05-03,7.250000,7.250000,7.166667,7.187500,0.781702,646400
1976-05-04,7.187500,7.229167,7.156250,7.187500,0.781702,472800
1976-05-05,7.187500,7.250000,7.187500,7.218750,0.785101,435200
1976-05-06,7.218750,7.250000,7.197917,7.229167,0.786234,670400
1976-05-07,7.239583,7.333333,7.239583,7.312500,0.795297,477600
1976-05-10,7.354167,7.468750,7.354167,7.437500,0.808892,612800
1976-05-11,7.458333,7.562500,7.458333,7.510417,0.816822,1256000
1976-05-12,7.510417,7.531250,7.468750,7.500000,0.815689,681600
1976-05-13,7.500000,7.500000,7.458333,7.479167,0.813424,377600
1976-05-14,7.479167,7.479167,7.375000,7.395833,0.804360,682400
1976-05-17,7.395833,7.406250,7.354167,7.385417,0.803227,382400
1976-05-18,7.395833,7.437500,7.395833,7.406250,0.805493,548000
1976-05-19,7.406250,7.468750,7.395833,7.427083,0.807758,401600
1976-05-20,7.427083,7.531250,7.416667,7.500000,0.815689,792800
1976-05-21,7.500000,7.500000,7.458333,7.468750,0.812290,593600
1976-05-24,7.447917,7.447917,7.354167,7.385417,0.803227,559200
1976-05-25,7.385417,7.416667,7.364583,7.385417,0.803227,312800
1976-05-26,7.385417,7.416667,7.364583,7.385417,0.803227,338400
1976-05-27,7.385417,7.395833,7.343750,7.385417,0.803227,977600
1976-05-28,7.385417,7.406250,7.354167,7.395833,0.804360,511200
1976-06-01,7.395833,7.416667,7.364583,7.385417,0.803227,376800
1976-06-02,7.385417,7.416667,7.343750,7.395833,0.804360,804000
1976-06-03,7.395833,7.427083,7.385417,7.395833,0.804360,643200
1976-06-04,7.395833,7.395833,7.333333,7.364583,0.800962,787200
1976-06-07,7.343750,7.343750,7.291667,7.302083,0.794164,391200
1976-06-08,7.302083,7.385417,7.302083,7.333333,0.797563,723200
1976-06-09,7.333333,7.406250,7.322917,7.333333,0.797563,439200
1976-06-10,7.343750,7.395833,7.343750,7.375000,0.802095,410400
1976-06-11,7.375000,7.416667,7.364583,7.406250,0.805493,548000
1976-06-14,7.416667,7.541667,7.416667,7.510417,0.816822,1131200
1976-06-15,7.510417,7.531250,7.447917,7.479167,0.813424,651200
1976-06-16,7.479167,7.552083,7.479167,7.489583,0.814557,741600
1976-06-17,7.500000,7.541667,7.500000,7.500000,0.815689,468000
1976-06-18,7.500000,7.541667,7.468750,7.468750,0.812290,780800
1976-06-21,7.468750,7.552083,7.447917,7.510417,0.816822,629600
1976-06-22,7.520833,7.656250,7.520833,7.604167,0.827018,782400
1976-06-23,7.583333,7.583333,7.489583,7.583333,0.824752,632000
1976-06-24,7.583333,7.645833,7.572917,7.614583,0.828151,801600
1976-06-25,7.614583,7.677083,7.604167,7.625000,0.829284,648800
1976-06-28,7.625000,7.645833,7.562500,7.572917,0.823620,261600
1976-06-29,7.572917,7.572917,7.541667,7.562500,0.822486,596000
1976-06-30,7.562500,7.614583,7.520833,7.593750,0.825885,384000
1976-07-01,7.593750,7.614583,7.520833,7.520833,0.817955,602400
1976-07-02,7.520833,7.552083,7.520833,7.541667,0.820221,528000
1976-07-06,7.541667,7.593750,7.541667,7.552083,0.821354,627200
1976-07-07,7.531250,7.531250,7.489583,7.500000,0.815689,1257600
1976-07-08,7.500000,7.552083,7.500000,7.520833,0.817955,868800
1976-07-09,7.520833,7.562500,7.510417,7.562500,0.822486,192800
1976-07-12,7.562500,7.562500,7.510417,7.520833,0.817955,360000
1976-07-13,7.520833,7.562500,7.520833,7.562500,0.822486,1203200
1976-07-14,7.562500,7.750000,7.541667,7.750000,0.842879,1675200
1976-07-15,7.750000,7.760417,7.687500,7.718750,0.839480,2275200
1976-07-16,7.718750,7.750000,7.666667,7.739583,0.841746,2758400
1976-07-19,7.739583,7.750000,7.677083,7.677083,0.834949,620000
1976-07-20,7.677083,7.697917,7.635417,7.656250,0.832683,389600
1976-07-21,7.656250,7.697917,7.635417,7.687500,0.836082,696800
1976-07-22,7.687500,7.718750,7.625000,7.718750,0.839480,777600
1976-07-23,7.718750,7.770833,7.708333,7.729167,0.840613,557600
1976-07-26,7.750000,7.750000,7.671875,7.687500,0.836082,115200
1976-07-27,7.687500,7.750000,7.687500,7.734375,0.841180,248800
1976-07-28,7.687500,7.687500,7.593750,7.656250,0.832683,588800
1976-07-29,7.656250,7.765625,7.656250,7.765625,0.844579,213600
1976-07-30,7.750000,7.750000,7.671875,7.703125,0.837781,553600
1976-08-02,7.703125,7.703125,7.593750,7.640625,0.830983,660000
1976-08-03,7.640625,7.703125,7.609375,7.671875,0.834382,261600
1976-08-04,7.671875,7.765625,7.671875,7.718750,0.839480,530400
1976-08-05,7.703125,7.703125,7.640625,7.656250,0.832683,225600
1976-08-06,7.640625,7.640625,7.578125,7.593750,0.825885,165600
1976-08-09,7.593750,7.593750,7.500000,7.531250,0.819088,734400
1976-08-10,7.531250,7.578125,7.515625,7.562500,0.822486,289600
1976-08-11,7.562500,7.593750,7.500000,7.515625,0.817388,689600
1976-08-12,7.515625,7.578125,7.500000,7.562500,0.822486,468800
1976-08-13,7.562500,7.609375,7.359375,7.359375,0.800395,1001600
1976-08-16,7.359375,7.406250,7.343750,7.359375,0.800395,338400
1976-08-17,7.328125,7.328125,7.265625,7.328125,0.796997,736000
1976-08-18,7.328125,7.359375,7.078125,7.093750,0.771506,588000
1976-08-19,7.093750,7.125000,7.000000,7.093750,0.771506,623200
1976-08-20,7.062500,7.062500,6.968750,7.062500,0.768107,423200
1976-08-23,7.062500,7.187500,7.015625,7.171875,0.780003,367200
1976-08-24,7.187500,7.296875,7.187500,7.203125,0.783402,658400
1976-08-25,7.203125,7.218750,7.156250,7.187500,0.781702,532000
1976-08-26,7.187500,7.250000,7.187500,7.203125,0.783402,820800
1976-08-27,7.203125,7.281250,7.203125,7.281250,0.791898,373600
1976-08-30,7.281250,7.281250,7.187500,7.250000,0.788500,374400
1976-08-31,7.265625,7.328125,7.265625,7.312500,0.795297,280800
1976-09-01,7.312500,7.500000,7.296875,7.484375,0.813990,452800
1976-09-02,7.484375,7.562500,7.484375,7.562500,0.822486,784000
1976-09-03,7.562500,7.593750,7.531250,7.578125,0.824186,324000
1976-09-07,7.625000,7.703125,7.625000,7.687500,0.836082,454400
1976-09-08,7.687500,7.734375,7.609375,7.625000,0.829284,536000
1976-09-09,7.593750,7.593750,7.531250,7.578125,0.824186,268000
1976-09-10,7.546875,7.546875,7.484375,7.515625,0.817388,568000
1976-09-13,7.515625,7.578125,7.468750,7.515625,0.817388,328000
1976-09-14,7.500000,7.500000,7.437500,7.468750,0.812290,540800
1976-09-15,7.468750,7.468750,7.265625,7.265625,0.790199,629600
1976-09-16,7.265625,7.406250,7.250000,7.406250,0.805493,378400
1976-09-17,7.406250,7.453125,7.296875,7.296875,0.793597,1112800
1976-09-20,7.296875,7.328125,7.093750,7.125000,0.774904,1460800
1976-09-21,7.125000,7.140625,7.062500,7.140625,0.776604,1719200
1976-09-22,7.140625,7.156250,6.812500,6.953125,0.756212,4058400
1976-09-23,6.953125,7.046875,6.875000,6.984375,0.759611,2257600
1976-09-24,6.984375,7.125000,6.953125,7.046875,0.766408,826400
1976-09-27,7.046875,7.093750,6.984375,7.031250,0.764709,781600
1976-09-28,7.031250,7.125000,7.000000,7.046875,0.766408,744000
1976-09-29,7.046875,7.062500,6.953125,7.000000,0.761310,495200
1976-09-30,6.984375,6.984375,6.906250,6.921875,0.752813,561600
1976-10-01,6.937500,7.031250,6.937500,6.968750,0.757911,1028000
1976-10-04,6.968750,7.031250,6.937500,7.000000,0.761310,341600
1976-10-05,7.000000,7.015625,6.843750,6.859375,0.746016,673600
1976-10-06,6.859375,6.937500,6.796875,6.828125,0.742617,604000
1976-10-07,6.828125,6.921875,6.796875,6.906250,0.751114,656800
1976-10-08,6.906250,6.953125,6.859375,6.906250,0.751114,423200
1976-10-11,6.906250,6.906250,6.812500,6.906250,0.751114,574400
1976-10-12,6.906250,6.921875,6.828125,6.859375,0.746016,487200
1976-10-13,6.859375,6.859375,6.781250,6.859375,0.746016,1101600
1976-10-14,6.828125,6.828125,6.687500,6.718750,0.730722,372800
1976-10-15,6.718750,6.718750,6.640625,6.703125,0.729023,523200
1976-10-18,6.703125,6.843750,6.703125,6.796875,0.739218,360000
1976-10-19,6.796875,6.875000,6.796875,6.859375,0.746016,420000
1976-10-20,6.859375,6.890625,6.828125,6.843750,0.744317,700800
1976-10-21,6.843750,6.890625,6.828125,6.859375,0.746016,547200
1976-10-22,6.859375,6.890625,6.828125,6.843750,0.744317,279200
1976-10-25,6.843750,6.968750,6.828125,6.968750,0.757911,226400
1976-10-26,6.968750,7.109375,6.953125,7.078125,0.769807,345600
1976-10-27,7.078125,7.171875,7.062500,7.078125,0.769807,521600
1976-10-28,7.078125,7.187500,7.062500,7.125000,0.774904,376800
1976-10-29,7.125000,7.265625,7.125000,7.250000,0.788500,608800
1976-11-01,7.250000,7.250000,7.109375,7.218750,0.785101,511200
1976-11-03,7.140625,7.140625,7.046875,7.062500,0.768107,348000
1976-11-04,7.062500,7.078125,6.968750,7.015625,0.763009,432000
1976-11-05,7.015625,7.031250,6.843750,6.875000,0.747715,680800
1976-11-08,6.875000,6.968750,6.718750,6.750000,0.734121,806400
1976-11-09,6.750000,6.796875,6.671875,6.781250,0.737519,728000
1976-11-10,6.781250,6.828125,6.718750,6.718750,0.730722,269600
1976-11-11,6.718750,6.750000,6.703125,6.718750,0.730722,309600
1976-11-12,6.718750,6.734375,6.687500,6.734375,0.732421,403200
1976-11-15,6.734375,6.796875,6.671875,6.765625,0.735820,447200
1976-11-16,6.781250,6.890625,6.781250,6.828125,0.742617,574400
1976-11-17,6.828125,6.984375,6.828125,6.937500,0.754513,451200
1976-11-18,6.953125,7.031250,6.953125,7.000000,0.761310,496000
1976-11-19,7.000000,7.093750,7.000000,7.062500,0.768107,603200
1976-11-22,7.062500,7.171875,7.015625,7.156250,0.778304,484000
1976-11-23,7.156250,7.156250,7.078125,7.078125,0.769807,431200
1976-11-24,7.109375,7.203125,7.109375,7.171875,0.780003,558400
1976-11-26,7.171875,7.250000,7.125000,7.250000,0.788500,260800
1976-11-29,7.250000,7.250000,7.140625,7.140625,0.776604,402400
1976-11-30,7.140625,7.187500,7.093750,7.171875,0.780003,308800
1976-12-01,7.125000,7.125000,7.062500,7.078125,0.769807,347200
1976-12-02,7.078125,7.156250,7.015625,7.031250,0.764709,609600
1976-12-03,7.031250,7.156250,7.015625,7.109375,0.773205,456000
1976-12-06,7.109375,7.125000,7.046875,7.078125,0.769807,539200
1976-12-07,7.078125,7.078125,6.968750,6.984375,0.759611,389600
1976-12-08,6.984375,6.984375,6.953125,6.968750,0.757911,540000
1976-12-09,6.906250,6.906250,6.812500,6.859375,0.746016,855200
1976-12-10,6.859375,6.906250,6.765625,6.781250,0.737519,563200
1976-12-13,6.781250,6.781250,6.671875,6.765625,0.735820,438400
1976-12-14,6.765625,6.890625,6.750000,6.859375,0.746016,324000
1976-12-15,6.859375,6.921875,6.859375,6.906250,0.751114,802400
1976-12-16,6.906250,6.906250,6.828125,6.843750,0.744317,445600
1976-12-17,6.843750,6.906250,6.843750,6.875000,0.747715,449600
1976-12-20,6.875000,6.906250,6.859375,6.890625,0.749415,459200
1976-12-21,6.890625,7.031250,6.859375,7.031250,0.764709,519200
1976-12-22,7.031250,7.062500,6.937500,6.937500,0.754513,692800
1976-12-23,6.937500,7.031250,6.937500,6.984375,0.759611,556000
1976-12-27,6.984375,7.093750,6.984375,7.093750,0.771506,493600
1976-12-28,7.093750,7.156250,7.062500,7.109375,0.773205,461600
1976-12-29,7.109375,7.125000,7.062500,7.093750,0.771506,235200
1976-12-30,7.093750,7.156250,7.078125,7.125000,0.774904,189600
1976-12-31,7.125000,7.250000,7.125000,7.250000,0.788500,258400
1977-01-03,7.250000,7.250000,7.125000,7.171875,0.780003,560000
1977-01-04,7.171875,7.234375,7.062500,7.062500,0.768107,252800
1977-01-05,7.062500,7.109375,6.953125,7.000000,0.761310,596000
1977-01-06,7.000000,7.062500,7.000000,7.000000,0.761310,249600
1977-01-07,7.000000,7.093750,7.000000,7.031250,0.764709,301600
1977-01-10,7.031250,7.046875,7.000000,7.046875,0.766408,314400
1977-01-11,7.046875,7.109375,6.953125,6.968750,0.757911,263200
1977-01-12,6.968750,6.984375,6.875000,6.875000,0.747715,773600
1977-01-13,6.875000,6.968750,6.828125,6.953125,0.756212,714400
1977-01-14,6.953125,7.046875,6.937500,7.031250,0.764709,389600
1977-01-17,7.000000,7.000000,6.937500,6.953125,0.756212,275200
1977-01-18,6.953125,6.968750,6.843750,6.843750,0.744317,464800
1977-01-19,6.843750,6.906250,6.468750,6.531250,0.710329,1012800
1977-01-20,6.531250,6.687500,6.531250,6.593750,0.717127,595200
1977-01-21,6.593750,6.687500,6.578125,6.656250,0.723924,1013600
1977-01-24,6.656250,6.750000,6.640625,6.703125,0.729023,321600
1977-01-25,6.703125,6.703125,6.640625,6.640625,0.722225,753600
1977-01-26,6.625000,6.625000,6.406250,6.406250,0.696735,1082400
1977-01-27,6.406250,6.437500,6.375000,6.421875,0.698434,667200
1977-01-28,6.421875,6.500000,6.406250,6.484375,0.705231,876000
1977-01-31,6.468750,6.468750,6.312500,6.453125,0.701833,629600
1977-02-01,6.484375,6.640625,6.484375,6.578125,0.715428,856000
1977-02-02,6.578125,6.625000,6.500000,6.500000,0.706931,1160800
1977-02-03,6.500000,6.515625,6.437500,6.500000,0.706931,543200
1977-02-04,6.500000,6.562500,6.500000,6.515625,0.708630,371200
1977-02-07,6.515625,6.546875,6.453125,6.453125,0.701833,796000
1977-02-08,6.453125,6.484375,6.265625,6.296875,0.684839,1065600
1977-02-09,6.296875,6.312500,6.093750,6.093750,0.662748,1568000
1977-02-10,6.140625,6.218750,6.140625,6.156250,0.669545,839200
1977-02-11,6.156250,6.171875,6.125000,6.171875,0.671244,980800
1977-02-14,6.171875,6.187500,6.125000,6.171875,0.671244,987200
1977-02-15,6.187500,6.406250,6.187500,6.406250,0.696735,1001600
1977-02-16,6.406250,6.500000,6.312500,6.343750,0.689937,713600
1977-02-17,6.343750,6.375000,6.296875,6.328125,0.688238,541600
1977-02-18,6.328125,6.359375,6.218750,6.265625,0.681441,780000
1977-02-22,6.296875,6.406250,6.296875,6.296875,0.684839,417600
1977-02-23,6.296875,6.296875,6.203125,6.203125,0.674643,439200
1977-02-24,6.218750,6.250000,6.218750,6.250000,0.679741,316000
1977-02-25,6.250000,6.328125,6.234375,6.296875,0.684839,584800
1977-02-28,6.296875,6.343750,6.281250,6.343750,0.689937,357600
1977-03-01,6.375000,6.421875,6.375000,6.390625,0.695035,720800
1977-03-02,6.406250,6.468750,6.406250,6.421875,0.698434,787200
1977-03-03,6.421875,6.531250,6.421875,6.468750,0.703532,840000
1977-03-04,6.468750,6.562500,6.406250,6.531250,0.710329,539200
1977-03-07,6.531250,6.578125,6.531250,6.562500,0.713728,698400
